iter	MAE
161	4404.616553
162	4381.576041
163	4358.697987
164	4333.465414
165	4310.963838
166	4289.606129
167	4278.748088
168	4255.21341
169	4234.328016
170	4213.651474
171	4189.586529
172	4167.385143
173	4164.97738
174	4153.05097
175	4133.224354
176	4111.370707
177	4091.255083
178	4074.176382
179	4056.488039
180	4040.228243
181	4020.961308
182	4008.728971
183	3995.56001
184	3976.965539
185	3960.056212
186	3946.4144
187	3942.313951
188	3931.76612
189	3928.354498
190	3910.571913
191	3892.22922
192	3882.306091
193	3869.425702
194	3856.905606
195	3844.463243
196	3826.525172
197	3819.638536
198	3801.881417
199	3782.738533
200	3770.264955
201	3760.789315
202	3745.286015
203	3729.217506
204	3713.88411
205	3702.387091
206	3700.074132
207	3684.709429
208	3672.758184
209	3662.912664
210	3651.65311
211	3649.402174
212	3633.808033
213	3619.062697
214	3603.315812
215	3587.877771
216	3575.44903
217	3566.620355
218	3552.716312
219	3541.461519
220	3526.795885
221	3514.46975
222	3503.432762
223	3494.091096
224	3480.184609
225	3471.509821
226	3457.144604
227	3446.318435
228	3431.693526
229	3418.770164
230	3408.281377
231	3398.203695
232	3388.893719
233	3379.029557
234	3368.761885
235	3358.184691
236	3349.415189
237	3339.324142
238	3328.884744
239	3322.554495
240	3313.084563
241	3303.149223
242	3293.396237
243	3280.858199
244	3273.103354
245	3263.993272
246	3255.155348
247	3246.002206
248	3244.436254
249	3235.370021
250	3227.795422
251	3219.895246
252	3218.650744
253	3211.222808
254	3203.163525
255	3197.770965
256	3183.953476
257	3177.795273
258	3169.294288
259	3161.204566
260	3153.36281
261	3146.409997
262	3142.257088
263	3136.896229
264	3131.644979
265	3124.039441
266	3117.355506
267	3110.011302
268	3104.950855
269	3097.383983
270	3090.061626
271	3077.672196
272	3064.286943
273	3056.831006
274	3043.899305
275	3030.37932
276	3018.262543
277	3012.702583
278	3007.421965
279	3000.272468
280	2998.703513
281	2992.487066
282	2987.953295
283	2984.023228
284	2979.265356
285	2973.243872
286	2971.535832
287	2959.13052
288	2952.911742
289	2946.026255
290	2939.376785
291	2934.443172
292	2927.776096
293	2923.429341
294	2911.898045
295	2899.740973
296	2887.402683
297	2881.557714
298	2869.341922
299	2865.191315
300	2854.745647
301	2843.117537
302	2838.55877
303	2833.217016
304	2820.492715
305	2808.400099
306	2804.104979
307	2800.530317
308	2794.911172
309	2788.805819
310	2782.866177
311	2777.511737
312	2776.421397
313	2772.120749
314	2766.444154
315	2760.641029
316	2755.619709
317	2750.237856
318	2744.959626
319	2733.133908
320	2721.290499
321	2716.574848
322	2711.399342
323	2706.870265
324	2696.78382
325	2685.015858
326	2673.15469
327	2663.880817
328	2658.941065
329	2648.659768
330	2638.979364
331	2634.754733
332	2629.821479
333	2620.245085
334	2615.969643
335	2611.513376
336	2606.754987
337	2602.096241
338	2597.507901
339	2594.260345
340	2589.946015
341	2580.934423
342	2576.653374
343	2568.726171
344	2564.248936
345	2560.05323
346	2550.784729
347	2546.44213
348	2542.468867
349	2538.152266
350	2535.244988
351	2526.681739
352	2523.527604
353	2519.344544
354	2515.083401
355	2510.866881
356	2506.998681
357	2503.354492
358	2493.419789
359	2489.814179
360	2481.543098
361	2477.533688
362	2467.62478
363	2463.677823
364	2454.718537
365	2445.026504
366	2434.787308
367	2431.270265
368	2421.799612
369	2413.868738
370	2405.331335
371	2401.529113
372	2392.257522
373	2388.81973
374	2386.276782
375	2383.328788
376	2379.740479
377	2377.17436
378	2374.127708
379	2370.581841
380	2367.265742
381	2355.874198
382	2352.283334
383	2345.27268
384	2333.499777
385	2330.349574
386	2326.710102
387	2324.203771
388	2321.382311
389	2318.346643
390	2316.321659
391	2313.119533
392	2309.832947
393	2297.7774
394	2295.236508
395	2291.967475
396	2289.01391
397	2281.350213
398	2273.133298
399	2265.204157
400	2263.13502
401	2260.471888
402	2253.170653
403	2250.422205
404	2247.827602
405	2245.78963
406	2242.980527
407	2240.022158
408	2237.271432
409	2229.474757
410	2226.781168
411	2224.083194
412	2221.451511
413	2218.723898
414	2216.105923
415	2213.564728
416	2204.218
417	2201.463149
418	2198.924003
419	2196.180882
420	2193.892368
421	2191.155059
422	2188.695677
423	2186.164771
424	2179.771903
425	2177.410817
426	2175.718127
427	2173.40282
428	2167.12947
429	2161.302501
430	2159.32696
431	2152.173846
432	2150.315569
433	2147.95955
434	2140.463136
435	2138.824078
436	2131.335528
437	2129.228884
438	2122.10347
439	2115.311597
440	2108.486462
441	2106.332395
442	2099.4816
443	2097.651074
444	2095.543577
445	2093.497026
446	2085.647015
447	2078.496265
448	2077.017436
449	2070.714789
450	2068.782645
451	2063.547148
452	2061.700383
453	2059.724878
454	2054.352354
455	2048.239324
456	2046.935292
457	2045.117002
458	2043.854077
459	2042.35053
460	2041.535815
461	2030.520718
462	2023.503439
463	2015.770454
464	2014.413717
465	2013.198003
466	2011.349109
467	2000.967571
468	1999.512666
469	1998.080609
470	1996.760191
471	1989.939002
472	1983.250812
473	1978.856842
474	1972.229832
475	1962.550304
476	1960.932848
477	1959.450546
478	1958.127238
479	1956.541426
480	1955.054758
481	1948.251302
482	1942.370575
483	1941.264525
484	1939.628244
485	1937.986937
486	1936.436214
487	1931.329907
488	1925.057201
489	1918.097229
490	1911.798862
491	1902.710012
492	1901.265362
493	1899.802769
494	1893.308232
495	1886.93497
496	1885.381342
497	1883.910044
498	1882.318652
499	1880.850942
500	1879.246552
501	1877.758577
502	1872.249635
503	1870.926508
504	1869.624157
505	1864.163257
506	1858.391861
507	1857.094422
508	1855.703382
509	1846.048112
510	1839.8451
511	1838.454589
512	1837.043207
513	1835.739049
514	1834.726969
515	1833.627981
516	1828.338223
517	1827.28356
518	1817.464229
519	1811.660358
520	1805.784729
521	1804.728595
522	1803.652346
523	1795.420358
524	1794.915114
525	1785.398348
526	1781.682882
527	1772.313776
528	1763.038361
529	1759.907696
530	1758.827345
531	1754.883219
532	1750.173456
533	1744.694126
534	1743.612688
535	1738.209783
536	1737.306193
537	1732.062228
538	1724.724576
539	1719.92598
540	1716.507153
541	1715.202897
542	1713.942534
543	1709.167172
544	1706.712988
545	1705.370562
546	1704.262277
547	1699.520156
548	1698.627461
549	1697.317176
550	1690.444224
551	1689.157842
552	1688.219469
553	1684.83703
554	1683.908361
555	1683.136615
556	1679.001968
557	1678.091786
558	1670.930989
559	1669.811805
560	1668.923451
561	1667.992514
562	1661.850708
563	1657.776278
564	1656.822192
565	1652.300785
566	1648.436065
567	1644.212848
568	1642.989701
569	1636.064113
570	1635.245659
571	1634.524267
572	1633.837198
573	1630.899839
574	1629.714664
575	1628.520942
576	1624.937865
577	1624.288193
578	1623.559965
579	1622.10828
580	1621.231792
581	1614.72442
582	1613.755406
583	1607.316505
584	1600.53628
585	1595.128548
586	1594.533482
587	1593.835806
588	1593.064867
589	1592.15699
590	1591.412422
591	1588.568366
592	1587.609417
593	1584.843782
594	1583.842934
595	1580.352577
596	1579.646229
597	1573.611378
598	1567.377965
599	1566.696706
600	1566.03659
601	1561.938967
602	1558.252709
603	1557.627242
604	1556.620124
605	1555.623078
606	1549.537697
607	1546.928393
608	1541.230393
609	1538.543229
610	1532.49517
611	1529.916396
612	1528.86734
613	1527.828776
614	1525.60303
615	1524.597087
616	1519.531211
617	1516.772418
618	1516.203946
619	1515.208688
620	1512.388317
621	1511.53893
622	1510.736059
623	1508.250551
624	1502.937992
625	1502.168486
626	1501.406675
627	1498.334784
628	1495.951347
629	1490.739839
630	1485.939747
631	1484.997142
632	1482.539699
633	1479.963931
634	1479.013877
635	1477.732583
636	1472.792486
637	1470.254135
638	1469.633892
639	1466.346432
640	1465.43685
641	1464.523459
642	1460.107979
643	1459.639343
644	1458.76291
645	1457.872636
646	1457.15065
647	1456.503783
648	1451.579183
649	1450.972537
650	1446.329772
651	1445.171682
652	1444.490824
653	1443.621837
654	1443.021232
655	1438.25399
656	1434.005794
657	1433.179349
658	1432.440377
659	1431.995614
660	1430.03371
661	1425.656915
662	1424.963604
663	1424.278316
664	1423.733587
665	1422.970475
666	1422.332465
667	1417.845075
668	1417.134978
669	1415.897197
670	1413.73268
671	1411.898734
672	1407.552371
673	1406.966757
674	1405.819091
675	1405.473845
676	1404.33792
677	1399.968689
678	1399.383465
679	1398.552099
680	1395.426749
681	1390.994597
682	1389.923195
683	1385.744243
684	1385.081244
685	1381.269436
686	1380.952818
687	1380.307399
688	1376.273213
689	1375.764769
690	1371.752099
691	1371.121027
692	1370.101459
693	1369.510232
694	1369.024004
695	1368.542639
696	1365.130848
697	1361.159028
698	1360.042806
699	1359.561341
700	1358.494083
701	1358.236988
702	1354.310734
703	1353.759474
704	1349.872511
705	1349.164329
706	1348.463229
707	1348.113727
708	1344.26565
709	1340.969571
710	1340.240409
711	1336.864315
712	1336.345847
713	1335.827365
714	1335.293993
715	1331.558291
716	1331.061046
717	1327.366337
718	1323.726583
719	1320.107139
720	1316.523889
721	1312.976471
722	1311.894206
723	1308.383727
724	1305.084613
725	1301.645967
726	1298.241707
727	1297.168509
728	1296.177606
729	1292.811252
730	1289.477665
731	1289.305235
732	1288.321389
733	1287.855163
734	1286.88536
735	1286.138435
736	1285.556269
737	1282.790806
738	1281.950451
739	1278.85826
740	1275.63671
741	1274.959319
742	1271.770058
743	1268.77109
744	1267.594794
745	1264.628665
746	1263.805859
747	1260.890763
748	1260.076118
749	1257.485175
750	1256.598957
751	1256.424187
752	1255.152632
753	1254.357734
754	1254.16918
755	1251.645768
756	1249.268615
757	1247.00837
758	1246.632827
759	1244.190755
760	1243.325196
761	1243.135016
762	1242.402585
763	1241.569495
764	1239.317145
765	1238.492363
766	1237.663135
767	1236.8422
768	1235.253295
769	1235.05918
770	1234.362499
771	1233.557983
772	1231.588365
773	1230.848769
774	1230.060237
775	1229.390987
776	1228.636922
777	1227.925376
778	1227.801495
779	1227.595546
780	1226.945224
781	1226.292183
782	1226.091985
783	1223.732895
784	1223.033978
785	1222.339106
786	1222.207475
787	1221.573114
788	1220.88909
789	1220.211907
790	1219.59286
791	1219.456576
792	1217.287173
793	1216.573591
794	1216.368097
795	1216.16994
796	1215.560128
797	1214.906986
798	1214.713013
799	1214.384419
800	1213.79253
801	1213.149311
802	1212.595625
803	1211.956729
804	1211.354319
805	1210.778686
806	1210.37204
807	1208.197424
808	1207.577277
809	1206.972801
810	1204.665234
811	1204.010005
812	1203.818011
813	1201.979012
814	1199.719114
815	1199.581098
816	1199.373414
817	1197.574692
818	1197.257352
819	1196.760328
820	1196.303421
821	1195.703774
822	1195.49822
823	1195.378145
824	1195.06455
825	1194.47251
826	1194.269029
827	1193.727024
828	1193.293171
829	1192.763657
830	1190.712036
831	1190.514848
832	1189.979094
833	1189.867745
834	1187.838293
835	1187.318468
836	1186.90848
837	1186.339269
838	1186.169804
839	1185.675387
840	1185.504656
841	1183.314985
842	1182.681009
843	1182.176134
844	1182.016083
845	1180.029487
846	1179.82518
847	1177.965997
848	1177.467612
849	1175.341638
850	1175.157004
851	1174.610693
852	1174.410191
853	1173.944133
854	1171.840245
855	1171.371731
856	1170.910923
857	1170.429657
858	1170.235488
859	1170.049397
860	1169.858973
861	1169.407844
862	1168.935309
863	1168.468167
864	1167.848669
865	1167.294241
866	1166.835641
867	1165.133767
868	1164.959042
869	1163.393323
870	1161.339859
871	1161.178087
872	1160.683093
873	1158.649078
874	1158.200865
875	1157.757133
876	1157.649335
877	1157.482896
878	1157.044559
879	1156.878877
880	1155.180139
881	1155.07552
882	1154.908935
883	1152.911143
884	1152.475775
885	1152.371452
886	1150.71886
887	1150.268875
888	1148.441932
889	1146.633259
890	1146.177078
891	1144.410152
892	1143.983488
893	1143.835955
894	1143.446786
895	1142.948072
896	1142.498713
897	1142.05105
898	1141.639482
899	1139.871383
900	1139.525531
901	1139.118713
902	1138.958823
903	1137.076925
904	1136.695588
905	1136.30136
906	1134.443438
907	1134.053256
908	1132.186223
909	1131.773636
910	1131.366617
911	1131.030571
912	1130.900111
913	1130.77319
914	1130.341577
915	1129.944577
916	1129.636518
917	1129.199163
918	1128.86942
919	1128.55883
920	1126.741028
921	1126.6111
922	1124.811305
923	1124.690213
924	1124.584441
925	1122.765974
926	1122.630216
927	1122.472688
928	1120.709122
929	1119.463858
930	1119.307885
931	1119.183024
932	1118.887923
933	1117.550759
934	1117.42686
935	1117.319757
936	1116.833175
937	1116.477589
938	1114.760748
939	1113.717809
940	1112.246494
941	1110.693141
942	1110.420668
943	1108.756983
944	1108.45839
945	1108.010848
946	1107.685154
947	1107.652722
